,Phi[deg],Theta[deg],v,x,y,m,x1,y1
18118,18,10,6.4854,-0.359226229,0.408552916,0.173648178,0.053660238,0.165149231
18119,19,10,5.89829,-0.537876185,-0.081536366,0.173648178,0.056534317,0.164187578
18120,20,10,5.25342,-0.222005257,-0.496661489,0.173648178,0.059391175,0.163175911
18121,21,10,4.54377,0.297976281,-0.45515833,0.173648178,0.062229941,0.16211454
18122,22,10,3.76049,0.5439998,0.004815299,0.173648178,0.065049752,0.161003787
18123,23,10,2.89236,0.289872412,0.460361764,0.173648178,0.067849748,0.15984399
18124,24,10,1.92473,-0.230762335,0.492653746,0.173648178,0.070629077,0.158635504
18125,25,10,0.837986,-0.539235255,0.072002146,0.173648178,0.073386891,0.157378696
18126,26,10,-0.394982,-0.351937768,-0.414847895,0.173648178,0.076122351,0.156073948
18127,27,10,-1.81328,0.158929679,-0.520288695,0.173648178,0.078834623,0.154721659
18128,28,10,-3.47641,0.523677913,-0.147378468,0.173648178,0.081522881,0.15332224
18129,29,10,-5.48171,0.406959088,0.361030843,0.173648178,0.084186307,0.151876118
18130,30,10,-8.00566,-0.083916045,0.537510062,0.173648178,0.086824089,0.150383733
18131,31,10,-11.4239,-0.497639154,0.219805009,0.173648178,0.089435423,0.14884554
18132,32,10,-16.8085,-0.453835119,-0.299987756,0.173648178,0.092019515,0.147262006
18133,33,10,-31.5372,0.007222831,-0.543973161,0.173648178,0.094575576,0.145633616
18134,34,10,-21.4465,0.461640144,-0.287832151,0.173648178,0.097102829,0.143960864
18135,35,10,-14.4967,0.491627637,0.232940412,0.173648178,0.099600503,0.14224426
18136,36,10,-10.9259,0.069614949,0.539548634,0.173648178,0.102067838,0.140484327
18137,37,10,-8.59937,-0.416401403,0.35009833,0.173648178,0.104504082,0.138681601
18138,38,10,-6.93833,-0.519580225,-0.161230763,0.173648178,0.106908493,0.136836631
18139,39,10,-5.70148,-0.145059384,-0.524325037,0.173648178,0.109280339,0.13494998
18140,40,10,-4.76597,0.362828385,-0.405357289,0.173648178,0.111618897,0.133022222
18141,41,10,-4.06184,0.537133411,0.08629408,0.173648178,0.113923455,0.131053943
18142,42,10,-3.54656,0.217600455,0.498607071,0.173648178,0.11619331,0.129045745
18143,43,10,-3.19362,-0.301993355,0.452503019,0.173648178,0.118427772,0.126998238
18144,44,10,-2.98684,-0.543935867,-0.009630221,0.173648178,0.12062616,0.124912045
18145,45,10,-2.91744,-0.285786252,-0.462909481,0.173648178,0.122787804,0.122787804
18146,46,10,-2.98264,0.235113926,-0.490591899,0.173648178,0.124912045,0.12062616
18147,47,10,-3.18522,0.539851444,-0.067226388,0.173648178,0.126998238,0.118427772
18148,48,10,-3.53397,0.348252035,0.417946754,0.173648178,0.129045745,0.11619331
18149,49,10,-4.04507,-0.16352869,0.518861578,0.173648178,0.131053943,0.113923455
18150,50,10,-4.74503,-0.524961891,0.142737459,0.173648178,0.133022222,0.111618897
18151,51,10,-5.67638,-0.403747551,-0.364618821,0.173648178,0.13494998,0.109280339
18152,52,10,-6.9091,0.088670426,-0.536746239,0.173648178,0.136836631,0.106908493
18153,53,10,-8.56601,0.499565221,-0.21539164,0.173648178,0.138681601,0.104504082
18154,54,10,-10.8885,0.451162057,0.303993039,0.173648178,0.140484327,0.102067838
18155,55,10,-14.4552,-0.012037423,0.54388792,0.173648178,0.14224426,0.099600503
18156,56,10,-21.4009,-0.464169751,0.283734756,0.173648178,0.143960864,0.097102829
18157,57,10,-31.4877,-0.489546551,-0.237282835,0.173648178,0.145633616,0.094575576
18158,58,10,-16.755,-0.06483651,-0.540143681,0.173648178,0.147262006,0.092019515
18159,59,10,-11.3665,0.419483919,-0.346398918,0.173648178,0.14884554,0.089435423
18160,60,10,-7.94436,0.518132768,0.165823413,0.173648178,0.150383733,0.086824089
18161,61,10,-5.41657,0.140412739,0.525588462,0.173648178,0.151876118,0.084186307
18162,62,10,-3.40749,-0.366402115,0.402129904,0.173648178,0.15332224,0.081522881
18163,63,10,-1.74062,-0.536348554,-0.091045034,0.173648178,0.154721659,0.078834623
18164,64,10,-0.318635,-0.213178606,-0.500513587,0.173648178,0.156073948,0.076122351
18165,65,10,0.917961,0.305986769,-0.449812257,0.173648178,0.157378696,0.073386891
18166,66,10,2.00827,0.543829319,0.014444388,0.173648178,0.158635504,0.070629077
18167,67,10,2.97942,0.281677702,0.465420929,0.173648178,0.15984399,0.067849748
18168,68,10,3.85099,-0.239447096,0.488491614,0.173648178,0.161003787,0.065049752
18169,69,10,4.63765,-0.540425338,0.062445362,0.173648178,0.16211454,0.062229941
18170,70,10,5.35062,-0.344539016,-0.421012868,0.173648178,0.163175911,0.059391175
18171,71,10,5.99872,0.168114888,-0.517393809,0.173648178,0.164187578,0.056534317
18172,72,10,6.58901,0.52620474,-0.138085268,0.173648178,0.165149231,0.053660238
18173,73,10,7.1272,0.40050438,0.368178232,0.173648178,0.166060578,0.050769814
18174,74,10,7.61799,-0.093417859,0.535940363,0.173648178,0.166921342,0.047863925
18175,75,10,8.06531,-0.50145215,0.210961396,0.173648178,0.167731259,0.044943456
18176,76,10,8.47242,-0.448453646,-0.307974506,0.173648178,0.168490085,0.042009296
18177,77,10,8.84209,0.016851071,-0.543760067,0.173648178,0.169197586,0.039062341
18178,78,10,9.17669,0.466662992,-0.279615131,0.173648178,0.169853548,0.036103486
18179,79,10,9.47821,0.48742711,0.241606667,0.173648178,0.170457772,0.033133634
18180,80,10,9.74838,0.060052991,0.54069641,0.173648178,0.171010072,0.03015369
18181,81,10,9.98866,-0.422533571,0.342672366,0.173648178,0.17151028,0.02716456
18182,82,10,10.2003,-0.516644716,-0.17040307,0.173648178,0.171958246,0.024167155
18183,83,10,10.3844,-0.135755092,-0.52681071,0.173648178,0.17235383,0.021162389
18184,84,10,10.5418,0.369947138,-0.398871012,0.173648178,0.172696915,0.018151177
18185,85,10,10.6734,0.535521675,0.095788854,0.173648178,0.172987394,0.015134436
18186,86,10,10.7796,0.208740054,0.50238089,0.173648178,0.173225179,0.012113085
18187,87,10,10.8611,-0.30995621,0.447086252,0.173648178,0.173410199,0.009088043
18188,88,10,10.9181,-0.543680164,-0.019257424,0.173648178,0.173542396,0.006060234
18189,89,10,10.951,-0.277547083,-0.467895914,0.173648178,0.17362173,0.003030579
18190,90,10,10.9599,0.243761506,-0.486353058,0.173648178,0.173648178,1.06E-17
18191,91,10,10.9448,0.540956891,-0.057659444,0.173648178,0.17362173,-0.003030579
18192,92,10,10.9058,0.340799004,0.424045997,0.173648178,0.173542396,-0.006060234
18193,93,10,10.8427,-0.172687915,0.515885504,0.173648178,0.173410199,-0.009088043
18194,94,10,10.7551,-0.527406362,0.133422258,0.173648178,0.173225179,-0.012113085
18195,95,10,10.6428,-0.397229832,-0.371708797,0.173648178,0.172987394,-0.015134436
18196,96,10,10.5053,0.098157973,-0.535092498,0.173648178,0.172696915,-0.018151177
18197,97,10,10.3419,0.503299791,-0.206514624,0.173648178,0.17235383,-0.021162389
18198,98,10,10.1519,0.445710101,0.311931843,0.173648178,0.171958246,-0.024167155
18199,99,10,9.93446,-0.0216634,0.543589612,0.173648178,0.17151028,-0.02716456
18200,100,10,9.68845,-0.469119671,0.275473599,0.173648178,0.171010072,-0.03015369
18201,101,10,9.41265,-0.48526948,-0.245911571,0.173648178,0.170457772,-0.033133634
18202,102,10,9.10559,-0.055264767,-0.541206776,0.173648178,0.169853548,-0.036103486
18203,103,10,8.76557,0.425550118,-0.338918967,0.173648178,0.169197586,-0.039062341
18204,104,10,8.39059,0.515116187,0.174969377,0.173648178,0.168490085,-0.042009296
18205,105,10,7.9783,0.13108681,0.527991683,0.173648178,0.167731259,-0.044943456
18206,106,10,7.52593,-0.373463176,0.395580871,0.173648178,0.166921342,-0.047863925
18207,107,10,7.03023,-0.53465284,-0.10052517,0.173648178,0.166060578,-0.050769814
18208,108,10,6.48728,-0.204285149,-0.504208833,0.173648178,0.165149231,-0.053660238
18209,109,10,5.8924,0.313901366,-0.44432522,0.173648178,0.164187578,-0.056534317
18210,110,10,5.23986,0.543488413,0.024068951,0.173648178,0.163175911,-0.059391175
18211,111,10,4.52262,0.273394719,0.470334239,0.173648178,0.16211454,-0.062229941
18212,112,10,3.73188,-0.248056819,0.484176397,0.173648178,0.161003787,-0.065049752
18213,113,10,2.8564,-0.541446061,0.052869008,0.173648178,0.15984399,-0.067849748
18214,114,10,1.88155,-0.337032292,-0.427045903,0.173648178,0.158635504,-0.070629077
18215,115,10,0.787719,0.177247412,-0.514336781,0.173648178,0.157378696,-0.073386891
18216,116,10,-0.45219,0.528566663,-0.128748794,0.173648178,0.156073948,-0.076122351
18217,117,10,-1.87728,0.393924161,0.37521024,0.173648178,0.154721659,-0.078834623
18218,118,10,-3.54704,-0.102890397,0.53420271,0.173648178,0.15332224,-0.081522881
18219,119,10,-5.5588,-0.505107999,0.202051672,0.173648178,0.151876118,-0.084186307
18220,120,10,-8.08904,-0.442931636,-0.315864741,0.173648178,0.150383733,-0.086824089
18221,121,10,-11.5134,0.026474031,-0.543376568,0.173648178,0.14884554,-0.089435423
18222,122,10,-16.9039,0.471539596,-0.271310484,0.173648178,0.147262006,-0.092019515
18223,123,10,-31.6384,0.483073831,0.250197208,0.173648178,0.145633616,-0.094575576
18224,124,10,-21.5531,0.050472214,0.541674741,0.173648178,0.143960864,-0.097102829
18225,125,10,-14.6086,-0.428533324,0.335139015,0.173648178,0.14224426,-0.099600503
18226,126,10,-11.043,-0.5135473,-0.179521976,0.173648178,0.140484327,-0.102067838
18227,127,10,-8.72131,-0.126408257,-0.52913129,0.173648178,0.138681601,-0.104504082
18228,128,10,-7.06493,0.376949955,-0.392259736,0.173648178,0.136836631,-0.106908493
18229,129,10,-5.83251,0.533742116,0.10525361,0.173648178,0.13494998,-0.109280339
18230,130,10,-4.9012,0.199814238,0.505997272,0.173648178,0.133022222,-0.111618897
18231,131,10,-4.20103,-0.31782193,0.441529376,0.173648178,0.131053943,-0.113923455
18232,132,10,-3.68947,-0.543254081,-0.028878592,0.173648178,0.129045745,-0.11619331
18233,133,10,-3.34,-0.269220935,-0.472735716,0.173648178,0.126998238,-0.118427772
18234,134,10,-3.13645,0.252332696,-0.481961803,0.173648178,0.124912045,-0.12062616
18235,135,10,-3.07002,0.541892811,-0.048074431,0.173648178,0.122787804,-0.122787804
18236,136,10,-3.13795,0.333239174,0.430012351,0.173648178,0.12062616,-0.124912045
18237,137,10,-3.343,-0.181793023,0.512747761,0.173648178,0.118427772,-0.126998238
18238,138,10,-3.69395,-0.529685552,0.124065244,0.173648178,0.11619331,-0.129045745
18239,139,10,-4.207,-0.390587628,-0.378682286,0.173648178,0.113923455,-0.131053943
18240,140,10,-4.90865,0.10761476,-0.533271068,0.173648178,0.111618897,-0.133022222
18241,141,10,-5.84143,0.506876634,-0.19757289,0.173648178,0.109280339,-0.13494998
18242,142,10,-7.07531,0.440118468,0.319772893,0.173648178,0.106908493,-0.136836631
18243,143,10,-8.73314,-0.031282588,0.543120952,0.173648178,0.104504082,-0.138681601
18244,144,10,-11.0562,-0.473922577,0.267126113,0.173648178,0.102067838,-0.140484327
18245,145,10,-14.6233,-0.480840334,-0.254463243,0.173648178,0.099600503,-0.14224426
18246,146,10,-21.5692,-0.045675706,-0.542100267,0.173648178,0.097102829,-0.143960864
18247,147,10,-31.6558,0.431482956,-0.331332805,0.173648178,0.094575576,-0.145633616
18248,148,10,-16.9228,0.511938178,0.184060509,0.173648178,0.092019515,-0.147262006
18249,149,10,-11.5336,0.1217198,0.53022944,0.173648178,0.089435423,-0.14884554
18250,150,10,-8.11053,-0.380407201,0.388907869,0.173648178,0.086824089,-0.150383733
18251,151,10,-5.58158,-0.532789575,-0.109973803,0.173648178,0.084186307,-0.151876118
18252,152,10,-3.57109,-0.195327672,-0.507746068,0.173648178,0.081522881,-0.15332224
18253,153,10,-1.90256,0.321717593,-0.43869894,0.173648178,0.078834623,-0.154721659
18254,154,10,-0.478684,0.542977186,0.033685971,0.173648178,0.076122351,-0.156073948
18255,155,10,0.760048,0.265026059,0.475100155,0.173648178,0.073386891,-0.157378696
18256,156,10,1.85273,-0.256588805,0.479709448,0.173648178,0.070629077,-0.158635504
18257,157,10,2.82648,-0.542297104,0.043276087,0.173648178,0.067849748,-0.15984399
18258,158,10,3.70088,-0.329419947,-0.432945109,0.173648178,0.065049752,-0.161003787
18259,159,10,4.49058,0.18632439,-0.511118568,0.173648178,0.062229941,-0.16211454
18260,160,10,5.20681,0.530762943,-0.119371973,0.173648178,0.059391175,-0.163175911
18261,161,10,5.85839,0.387220493,0.382124664,0.173648178,0.056534317,-0.164187578
18262,162,10,6.45235,-0.112330692,0.532297647,0.173648178,0.053660238,-0.165149231
18263,163,10,6.99442,-0.508605557,0.193078628,0.173648178,0.050769814,-0.166060578
18264,164,10,7.48928,-0.437270818,-0.323655991,0.173648178,0.047863925,-0.166921342
18265,165,10,7.94084,0.036088694,-0.542822784,0.173648178,0.044943456,-0.167731259
18266,166,10,8.35238,0.476268427,-0.262920813,0.173648178,0.042009296,-0.168490085
18267,167,10,8.72666,0.478569165,0.258709341,0.173648178,0.039062341,-0.169197586
18268,168,10,9.06601,0.04087562,0.54248332,0.173648178,0.036103486,-0.169853548
18269,169,10,9.37246,-0.434398782,0.327500637,0.173648178,0.033133634,-0.170457772
18270,170,10,9.64769,-0.510288947,-0.188584622,0.173648178,0.03015369,-0.171010072
18271,171,10,9.89318,-0.117021807,-0.531286049,0.173648178,0.02716456,-0.17151028
18272,172,10,10.1102,0.383834642,-0.385525533,0.173648178,0.024167155,-0.171958246
18273,173,10,10.2997,0.531795292,0.11468538,0.173648178,0.021162389,-0.17235383
18274,174,10,10.4627,0.190825803,0.509455084,0.173648178,0.018151177,-0.172696915
18275,175,10,10.5999,-0.32558805,0.435834132,0.173648178,0.015134436,-0.172987394
18276,176,10,10.712,-0.542657751,-0.03849071,0.173648178,0.012113085,-0.173225179
18277,177,10,10.7993,-0.260810418,-0.477427371,0.173648178,0.009088043,-0.173410199
18278,178,10,10.8623,0.26082481,-0.477419509,0.173648178,0.006060234,-0.173542396
18279,179,10,10.9012,0.542658911,-0.038474352,0.173648178,0.003030579,-0.17362173
18280,180,10,10.9161,0.325574912,0.435843947,0.173648178,2.13E-17,-0.173648178
18281,0,11,13.1631,-0.999990207,0,0.190808995,0,0.190808995
18282,1,11,13.1589,-0.540297014,-0.841462744,0.190808995,0.003330076,0.190779934
18283,2,11,13.1352,0.416142761,-0.909288522,0.190808995,0.006659138,0.19069276
18284,3,11,13.0917,0.989982801,-0.141118626,0.190808995,0.009986171,0.190547498
18285,4,11,13.0284,0.653637219,0.756795084,0.190808995,0.013310163,0.190344194
18286,5,11,12.945,-0.283659407,0.958914883,0.190808995,0.0166301,0.19008291
18287,6,11,12.8411,-0.960160883,0.279412762,0.190808995,0.019944971,0.189763724
18288,7,11,12.7163,-0.753894871,-0.656980165,0.190808995,0.023253767,0.189386734
18289,8,11,12.5702,0.145498609,-0.989348557,0.190808995,0.02655548,0.188952055
18290,9,11,12.4023,0.911121339,-0.412114449,0.190808995,0.029849103,0.18845982
18291,10,11,12.2118,0.839063312,0.544015783,0.190808995,0.033133634,0.187910178
18292,11,11,11.998,-0.004425655,0.999980413,0.190808995,0.036408073,0.187303297
18293,12,11,11.7601,-0.843845694,0.536567663,0.190808995,0.039671421,0.186639361
18294,13,11,11.4971,-0.907437894,-0.420162922,0.190808995,0.042922685,0.185918573
18295,14,11,11.2079,-0.136735879,-0.990597654,0.190808995,0.046160874,0.185141153
18296,15,11,10.8913,0.759680473,-0.650281472,0.190808995,0.049385002,0.184307337
18297,16,11,10.546,0.957650102,0.287900497,0.190808995,0.052594087,0.183417378
18298,17,11,10.1703,0.275160643,0.961388076,0.190808995,0.055787151,0.18247155
18299,18,11,9.76251,-0.660310241,0.750979892,0.190808995,0.058963222,0.181470138
18300,19,11,9.32067,-0.988694935,-0.149875742,0.190808995,0.062121332,0.18041345
18301,20,11,8.8425,-0.408078065,-0.91293631,0.190808995,0.06526052,0.179301805
18302,21,11,8.32543,0.547723896,-0.836647445,0.190808995,0.068379828,0.178135543
18303,22,11,7.76652,0.999951033,0.008851223,0.190808995,0.071478308,0.17691502
18304,23,11,7.16235,0.532827802,0.846212117,0.190808995,0.074555014,0.175640606
18305,24,11,6.50897,-0.424174853,0.905569493,0.190808995,0.07760901,0.174312691
18306,25,11,5.80174,-0.991193105,0.132350454,0.190808995,0.080639366,0.172931678
18307,26,11,5.03518,-0.646912987,-0.762550982,0.190808995,0.083645158,0.171497989
18308,27,11,4.20272,0.292135948,-0.956366562,0.190808995,0.086625471,0.17001206
18309,28,11,3.2964,0.962596439,-0.270903135,0.190808995,0.089579397,0.168474343
18310,29,11,2.30643,0.748050204,0.663627385,0.190808995,0.092506037,0.166885308
18311,30,11,1.22052,-0.154249939,0.988021948,0.190808995,0.095404498,0.165245437
18312,31,11,0.0229897,-0.914733399,0.404033688,0.190808995,0.098273898,0.163555232
18313,32,11,-1.30678,-0.834215191,-0.551421281,0.190808995,0.101113362,0.161815205
18314,33,11,-2.79667,0.013276617,-0.999902068,0.190808995,0.103922027,0.160025889
18315,34,11,-4.48599,0.848561964,-0.529077505,0.190808995,0.106699036,0.158187826
18316,35,11,-6.43292,0.903683355,0.428178476,0.190808995,0.109443544,0.156301579
18317,36,11,-8.72975,0.127962436,0.991769141,0.190808995,0.112154713,0.15436772
18318,37,11,-11.5376,-0.765406556,0.643531831,0.190808995,0.11483172,0.152386839
18319,38,11,-15.1822,-0.955064291,-0.296365676,0.190808995,0.117473748,0.15035954
18320,39,11,-20.5159,-0.266640321,-0.963785947,0.190808995,0.120079992,0.14828644
18321,40,11,-31.794,0.66693153,-0.745105863,0.190808995,0.122649658,0.146168171
18322,41,11,-30.1833,0.987329608,0.158621115,0.190808995,0.125181964,0.144005377
18323,42,11,-22.4465,0.399981398,0.916512572,0.190808995,0.127676139,0.141798718
18324,43,11,-19.3752,-0.555107865,0.831766597,0.190808995,0.130131422,0.139548865
18325,44,11,-17.9399,-0.999833517,-0.017701752,0.190808995,0.132547066,0.137256505
18326,45,11,-17.5071,-0.525316844,-0.850895191,0.190808995,0.134922335,0.134922335
18327,46,11,-17.935,0.432173712,-0.901779516,0.190808995,0.137256505,0.132547066
18328,47,11,-19.3654,0.992325751,-0.123571913,0.190808995,0.139548865,0.130131422
18329,48,11,-22.4317,0.64013807,0.768247137,0.190808995,0.141798718,0.127676139
18330,49,11,-30.1636,-0.3005896,0.953743312,0.190808995,0.144005377,0.125181964
18331,50,11,-31.7695,-0.964956578,0.262372284,0.190808995,0.146168171,0.122649658
18332,51,11,-20.4865,-0.742146929,-0.670222612,0.190808995,0.14828644,0.120079992
18333,52,11,-15.148,0.162989185,-0.98661793,0.190808995,0.15035954,0.117473748
18334,53,11,-11.4986,0.918273793,-0.395921273,0.190808995,0.152386839,0.11483172
18335,54,11,-8.68591,0.829301711,0.558783576,0.190808995,0.15436772,0.112154713
18336,55,11,-6.38432,-0.02212654,0.999745382,0.190808995,0.156301579,0.109443544
18337,56,11,-4.43267,-0.853211752,0.521545894,0.190808995,0.158187826,0.106699036
18338,57,11,-2.73868,-0.899858014,-0.436160484,0.190808995,0.160025889,0.103922027
18339,58,11,-1.24415,-0.119178968,-0.992862924,0.190808995,0.161815205,0.101113362
18340,59,11,0.090198,0.771072671,-0.636731771,0.190808995,0.163555232,0.098273898
18341,60,11,1.29227,0.952403653,0.304807636,0.190808995,0.165245437,0.095404498
18342,61,11,2.38265,0.258099108,0.966108308,0.190808995,0.166885308,0.092506037
18343,62,11,3.37705,-0.673500566,0.739173458,0.190808995,0.168474343,0.089579397
18344,63,11,4.28773,-0.985886926,-0.167354061,0.190808995,0.17001206,0.086625471
18345,64,11,5.12449,-0.391853393,-0.920017028,0.190808995,0.171497989,0.083645158
18346,65,11,5.89528,0.562448343,-0.826820582,0.190808995,0.172931678,0.080639366
18347,66,11,6.60666,0.999637666,0.026550894,0.190808995,0.174312691,0.07760901
18348,67,11,7.26413,0.517764729,0.8555116,0.190808995,0.175640606,0.074555014
18349,68,11,7.8723,-0.440138712,0.897918887,0.190808995,0.17691502,0.071478308
18350,69,11,8.43515,-0.993380651,0.11478369,0.190808995,0.178135543,0.068379828
18351,70,11,8.95606,-0.633313001,-0.773883102,0.190808995,0.179301805,0.06526052
18352,71,11,9.43799,0.309019702,-0.951045339,0.190808995,0.18041345,0.062121332
18353,72,11,9.88351,0.967241116,-0.253820877,0.190808995,0.181470138,0.058963222
18354,73,11,10.2949,0.736185508,0.676765329,0.190808995,0.18247155,0.055787151
